Jul.24	Pb2	21108	0.00636797	9.25502e-07
Jul.24	Pb2	21121	0.00635686	1.43085e-06
Jul.31	Pb10	21185	0.00635564	8.69328e-07
Aug.29	Pb7	21344	0.00634755	3.58659e-06
Sep.3	Pb7	21412	0.00635184	5.32775e-06
Sep.3	Pb8	21413	0.00634865	6.07316e-06
Sep.3	Pb9	21414	0.00634657	5.19388e-06
Sep.3	Pb10	21415	0.00634978	6.20271e-06
Sep.8	Pb6	21435	0.00634123	2.05399e-05
Sep.8	Pb6	21436	0.00633713	4.63553e-06
Sep.8	Pb4	21438	0.00634512	1.17293e-05
