Jul.24	Pb2	1983	0.00622612	1.53019e-06
Jul.24	Pb2	1996	0.00623456	1.72583e-06
Jul.31	Pb10	2052	0.00623952	1.62781e-06
Aug.29	Pb7	2199	0.00621549	3.32041e-06
Sep.3	Pb7	2291	0.0062139	4.10577e-06
Sep.3	Pb8	2292	0.00621589	4.73423e-06
Sep.3	Pb9	2293	0.00621954	4.12595e-06
Sep.3	Pb10	2294	0.00621778	4.71018e-06
Sep.8	Pb6	2316	0.00620899	1.69594e-05
Sep.8	Pb6	2317	0.00616829	7.12665e-06
Sep.8	Pb4	2322	0.0061883	5.67798e-06
