21108	508.5	0.945488	0.947537
21121	510.5	0.945398	0.94752
21185	502.5	0.945398	0.947507
21344	499.5	0.945893	0.948129
21412	501.5	0.945758	0.947618
21413	501.5	0.945577	0.947472
21414	501.5	0.945712	0.947414
21415	501.5	0.945667	0.947487
21435	501.5	0.945442	0.947664
21436	499.5	0.945488	0.947676
21438	500.5	0.945577	0.947538
