21121	510.5	0.945442	0.947521	4.78125	0.442307	0.571967	0.0735819	0.558997	0.0698943	0.00631334	0.00119908	0.0222354	0.00381125	0.00207887	0.512045
21185	502.5	0.945398	0.947531	4.78157	0.442536	0.572019	0.0735768	0.559046	0.0698904	0.00631381	0.001199	0.022237	0.00380937	0.00213316	0.505656
21344	499.5	0.945893	0.948121	4.77646	0.434914	0.571923	0.0727696	0.558964	0.0691238	0.00630539	0.00117527	0.0222276	0.00375394	0.00222884	0.485294
21412	501.5	0.945758	0.947618	4.77747	0.448764	0.570141	0.0787322	0.557225	0.0750212	0.00630798	0.00121473	0.0221974	0.00385869	0.00186059	0.503185
21413	501.5	0.945577	0.947472	4.77596	0.444653	0.569634	0.0793302	0.556748	0.0756765	0.00630141	0.00120248	0.0221786	0.00381884	0.00189409	0.502058
21414	501.5	0.945712	0.947414	4.77676	0.446866	0.569391	0.0805545	0.556502	0.0768727	0.00630482	0.00121028	0.0221841	0.00383525	0.00170126	0.501188
21415	501.5	0.945667	0.947487	4.77629	0.448165	0.569638	0.0795828	0.556747	0.075903	0.00630255	0.00120761	0.0221787	0.00384935	0.00181955	0.501665
21436	499.5	0.945488	0.947678	4.76718	0.466034	0.568969	0.0773253	0.556122	0.0734627	0.00628502	0.00126152	0.0221007	0.00399052	0.00219083	0.496583
21438	500.5	0.945577	0.947538	4.76823	0.466064	0.56838	0.0793563	0.555541	0.0754856	0.00628331	0.00126822	0.0221016	0.00398672	0.00196099	0.481728
