4.7857	0.440756
4.78523	0.441548
4.7813	0.438501
4.7834	0.454931
4.78324	0.451802
4.78198	0.45157
4.78315	0.454667
4.77583	0.470606
4.77878	0.471841
4.78974	0.44035
4.78553	0.44029
4.78505	0.440779
4.78088	0.437136
4.78205	0.450856
4.78198	0.44761
4.78104	0.44834
4.7819	0.450079
4.78974	0.44035
4.78974	0.44035
4.78974	0.44035
4.78553	0.44029
4.78505	0.440779
4.78088	0.437136
4.78205	0.450856
4.78198	0.44761
4.78104	0.44834
4.7819	0.450079
4.74865	0.444438
0	0
4.74899	0.445039
