Jul.24	Pb2	1983	0.00649697	1.56164e-06
Jul.24	Pb2	1996	0.00650625	1.76334e-06
Jul.31	Pb10	2052	0.00651164	1.66207e-06
Aug.29	Pb7	2199	0.00649138	3.39372e-06
Sep.3	Pb7	2291	0.00648484	4.19039e-06
Sep.3	Pb8	2292	0.00648757	4.83238e-06
Sep.3	Pb9	2293	0.00649079	4.20914e-06
Sep.3	Pb10	2294	0.0064895	4.80362e-06
Jul.31	Pb10	2052	0.00660235	2.82197e-06
Jul.31	Pb10	2052	0.0064117	1.64982e-06
