Jul.24	Pb2	1983	0.00639712	1.55012e-06	21108	0.00646507	9.32402e-07
Jul.24	Pb2	1996	0.00640632	1.75034e-06	21121	0.00645441	1.44274e-06
Jul.31	Pb10	2052	0.0064117	1.64982e-06	21185	0.00645388	8.76492e-07
Aug.29	Pb7	2199	0.00639133	3.36869e-06	21344	0.00644808	3.61556e-06
Sep.3	Pb7	2291	0.00638514	4.1594e-06	21412	0.00644843	5.36005e-06
Sep.3	Pb8	2292	0.00638779	4.79697e-06	21413	0.00644561	6.11065e-06
Sep.3	Pb9	2293	0.00639116	4.17964e-06	21414	0.00644322	5.22234e-06
Sep.3	Pb10	2294	0.00638986	4.76904e-06	21415	0.00644671	6.24134e-06
