Jul.24	Pb2	1983	0.00649661	1.56163e-06
Jul.24	Pb2	1996	0.00650589	1.76333e-06
Jul.31	Pb10	2052	0.00651128	1.66206e-06
Aug.29	Pb7	2199	0.00649102	3.3937e-06
Sep.3	Pb7	2291	0.00648448	4.19037e-06
Sep.3	Pb8	2292	0.00648721	4.83235e-06
Sep.3	Pb9	2293	0.00649043	4.20912e-06
Sep.3	Pb10	2294	0.00648915	4.8036e-06
Jul.31	Pb10	2052	0.00660219	2.82197e-06
Jul.31	Pb10	2052	0.00651128	1.66206e-06
