-1	0	4.88765	4.79623	98.1295	0.00665823	0.00641168	96.2971	0.593445	0.579451	97.6418	0.457254	0.449165	98.231	0.00127723	0.00123465	96.6663	0.0660972	0.0669659	101.314
-1	0.001	4.88765	4.78157	97.8296	0.00665823	0.0063736	95.7252	0.593445	0.577075	97.2415	0.457254	0.451907	98.8307	0.00127723	0.00123934	97.0336	0.0660972	0.0676389	102.333
-1	0.002	4.88765	4.76903	97.573	0.00665823	0.00634126	95.2395	0.593445	0.575024	96.8959	0.457254	0.454846	99.4733	0.00127723	0.00124462	97.447	0.0660972	0.0683348	103.385
-1	-0.001	4.88765	4.81411	98.4953	0.00665823	0.00645818	96.9954	0.593445	0.582346	98.1297	0.457254	0.445321	97.3904	0.00127723	0.00122769	96.1214	0.0660972	0.0660547	99.9357
-1	-0.002	4.88765	4.83071	98.835	0.00665823	0.00650157	97.6472	0.593445	0.585018	98.58	0.457254	0.441982	96.6601	0.00127723	0.00122171	95.6532	0.0660972	0.0652517	98.7208
-2	0	4.88765	4.81677	98.5498	0.00665823	0.00646683	97.1253	0.593445	0.582597	98.1721	0.457254	0.45171	98.7876	0.00127723	0.00124697	97.6311	0.0660972	0.0668127	101.083
-2	0.001	4.88765	4.80015	98.2098	0.00665823	0.00642354	96.4752	0.593445	0.57991	97.7193	0.457254	0.455124	99.5342	0.00127723	0.00125305	98.1073	0.0660972	0.067635	102.327
-2	0.002	4.88765	4.78493	97.8983	0.00665823	0.00638403	95.8818	0.593445	0.577442	97.3034	0.457254	0.458203	100.208	0.00127723	0.00125828	98.5167	0.0660972	0.0683968	103.479
-2	-0.001	4.88765	4.83351	98.8923	0.00665823	0.00651058	97.7825	0.593445	0.585292	98.6261	0.457254	0.448268	98.0348	0.00127723	0.0012408	97.148	0.0660972	0.0659827	99.8267
-2	-0.002	4.88765	4.8518	99.2665	0.00665823	0.00655851	98.5023	0.593445	0.588224	99.1202	0.457254	0.444284	97.1636	0.00127723	0.00123344	96.5715	0.0660972	0.0650416	98.4029
0	0	4.88765	4.78476	97.895	0.00665823	0.00638122	95.8397	0.593445	0.577671	97.342	0.457254	0.448769	98.1445	0.00127723	0.00122905	96.2279	0.0660972	0.0673635	101.916
0	0.001	4.88765	4.76923	97.5772	0.00665823	0.00634123	95.2391	0.593445	0.575126	96.9131	0.457254	0.452708	99.0058	0.00127723	0.00123647	96.8091	0.0660972	0.06826	103.272
0	0.002	4.88765	4.75874	97.3626	0.00665823	0.00631437	94.8356	0.593445	0.573396	96.6216	0.457254	0.455626	99.644	0.00127723	0.00124206	97.2463	0.0660972	0.0689144	104.262
0	-0.001	4.88765	4.79917	98.1896	0.00665823	0.00641853	96.4	0.593445	0.580018	97.7374	0.457254	0.445466	97.422	0.00127723	0.00122289	95.7461	0.0660972	0.0665975	100.757
0	-0.002	4.88765	4.81604	98.5348	0.00665823	0.00646246	97.0597	0.593445	0.582746	98.1972	0.457254	0.441972	96.6579	0.00127723	0.00121653	95.2478	0.0660972	0.0657742	99.5112
1	0	4.88765	4.76373	97.4647	0.00665823	0.00632483	94.9927	0.593445	0.57446	96.8009	0.457254	0.44476	97.2676	0.00127723	0.00121205	94.8968	0.0660972	0.0673671	101.921
1	0.001	4.88765	4.75272	97.2394	0.00665823	0.0062967	94.5702	0.593445	0.572637	96.4938	0.457254	0.448043	97.9856	0.00127723	0.00121845	95.398	0.0660972	0.0680907	103.016
1	0.002	4.88765	4.74597	97.1012	0.00665823	0.00627956	94.3128	0.593445	0.571512	96.3041	0.457254	0.450371	98.4947	0.00127723	0.00122306	95.7593	0.0660972	0.0685943	103.778
1	-0.001	4.88765	4.77872	97.7713	0.00665823	0.00636337	95.5716	0.593445	0.576923	97.216	0.457254	0.440868	96.4164	0.00127723	0.0012046	94.3138	0.0660972	0.0664915	100.597
1	-0.002	4.88765	4.79503	98.105	0.00665823	0.00640559	96.2056	0.593445	0.579584	97.6643	0.457254	0.437154	95.6042	0.00127723	0.00119765	93.7699	0.0660972	0.0656343	99.2996
2	0	4.88765	4.74872	97.1574	0.00665823	0.00628379	94.3763	0.593445	0.57224	96.4267	0.457254	0.438216	95.8364	0.00127723	0.00118918	93.1067	0.0660972	0.0668785	101.182
2	0.001	4.88765	4.74103	97.0002	0.00665823	0.00626432	94.0839	0.593445	0.570955	96.2102	0.457254	0.440986	96.4423	0.00127723	0.00119475	93.5423	0.0660972	0.0674721	102.08
2	0.002	4.88765	4.7359	96.8952	0.00665823	0.00625142	93.8902	0.593445	0.570092	96.0648	0.457254	0.443137	96.9128	0.00127723	0.00119912	93.8849	0.0660972	0.0679245	102.765
2	-0.001	4.88765	4.75963	97.3807	0.00665823	0.0063117	94.7954	0.593445	0.574046	96.731	0.457254	0.435104	95.156	0.00127723	0.00118313	92.6329	0.0660972	0.0661923	100.144
2	-0.002	4.88765	4.77432	97.6812	0.00665823	0.00634951	95.3634	0.593445	0.576456	97.1372	0.457254	0.431582	94.3857	0.00127723	0.00117651	92.1142	0.0660972	0.0653919	98.933
