-0.076	0.01	4.77198	0.569469	0.556579	0.00629863	0.0221411
-0.076	0.012	4.78193	0.571158	0.558182	0.00632409	0.0222309
-0.076	0.014	4.78957	0.572462	0.55942	0.00634357	0.0223
-0.076	0.016	4.79404	0.573242	0.560161	0.00635477	0.0223412
-0.076	0.018	4.79648	0.573677	0.560575	0.00636069	0.0223638
-0.076	0.02	4.79726	0.573841	0.560733	0.00636237	0.0223714
-0.076	0.022	4.79706	0.573826	0.560721	0.00636155	0.0223699
-0.076	0.024	4.79656	0.573756	0.560656	0.00636005	0.0223656
-0.076	0.026	4.79604	0.573666	0.560571	0.00635857	0.0223609
-0.076	0.028	4.79574	0.573602	0.560511	0.00635768	0.0223581
-0.076	0.03	4.79552	0.573561	0.560472	0.00635711	0.0223559
-0.076	0.032	4.79543	0.573529	0.560442	0.00635688	0.022355
-0.076	0.034	4.7954	0.573499	0.560412	0.00635682	0.0223545
-0.076	0.036	4.79537	0.573485	0.560399	0.00635675	0.0223541
-0.076	0.038	4.79536	0.573463	0.560378	0.00635669	0.0223537
-0.076	0.04	4.79534	0.573439	0.560354	0.00635665	0.0223533
