-0.076	-0.06	4.8079	0.574181	0.561012	0.00639133	0.0224675
-0.076	-0.062	4.80457	0.573686	0.560546	0.00638235	0.0224377
-0.076	-0.064	4.80191	0.573294	0.560176	0.00637511	0.0224136
-0.076	-0.066	4.79988	0.573015	0.559914	0.00636954	0.0223951
-0.076	-0.068	4.79828	0.572792	0.559705	0.00636511	0.0223801
-0.076	-0.07	4.79733	0.572656	0.559578	0.00636242	0.0223709
-0.076	-0.072	4.79647	0.572531	0.55946	0.00635998	0.0223624
-0.076	-0.074	4.79594	0.572457	0.559391	0.00635841	0.0223568
-0.076	-0.076	4.79544	0.57238	0.559319	0.00635693	0.0223512
-0.076	-0.078	4.79508	0.57232	0.559262	0.00635585	0.0223473
-0.076	-0.08	4.79479	0.572275	0.559221	0.00635492	0.0223435
-0.076	-0.082	4.79451	0.572228	0.559177	0.00635401	0.0223401
-0.076	-0.084	4.79438	0.572205	0.559156	0.00635354	0.0223381
-0.076	-0.086	4.79437	0.572204	0.559155	0.00635332	0.0223368
-0.076	-0.088	4.79428	0.572172	0.559125	0.00635294	0.022335
-0.076	-0.09	4.79423	0.572152	0.559106	0.00635266	0.0223336
-0.076	-0.092	4.79406	0.572117	0.559073	0.00635211	0.0223311
-0.076	-0.094	4.79396	0.572091	0.559049	0.00635165	0.0223294
-0.076	-0.096	4.79389	0.572075	0.559034	0.00635136	0.022328
-0.076	-0.098	4.79388	0.572059	0.559019	0.00635118	0.022327
-0.076	-0.1	4.79377	0.572036	0.558997	0.00635074	0.0223251
-0.076	-0.102	4.79367	0.572005	0.558968	0.00635032	0.0223233
-0.076	-0.104	4.79364	0.571989	0.558953	0.00635004	0.022322
-0.076	-0.106	4.79361	0.571968	0.558933	0.00634979	0.0223209
-0.076	-0.108	4.79361	0.571952	0.558918	0.00634966	0.02232
-0.076	-0.11	4.79352	0.57192	0.558888	0.00634927	0.0223183
-0.076	-0.112	4.79349	0.571899	0.558868	0.00634905	0.022317
-0.076	-0.114	4.79349	0.571888	0.558858	0.00634887	0.0223161
