-0.076	-0.06	4.81013	0.573137	0.559991	0.00639487	0.0224789
-0.076	-0.062	4.80775	0.572804	0.559678	0.00638838	0.0224569
-0.076	-0.064	4.80548	0.572512	0.559405	0.00638211	0.0224356
-0.076	-0.066	4.80332	0.572182	0.559093	0.00637621	0.0224161
-0.076	-0.068	4.80136	0.57189	0.558818	0.00637079	0.0223974
-0.076	-0.07	4.79995	0.57168	0.558621	0.00636697	0.0223842
-0.076	-0.072	4.79842	0.571465	0.558419	0.00636284	0.0223695
-0.076	-0.074	4.79778	0.571382	0.558341	0.00636103	0.0223629
-0.076	-0.076	4.79719	0.571307	0.558271	0.0063593	0.0223566
-0.076	-0.078	4.79671	0.57123	0.558199	0.00635786	0.0223514
-0.076	-0.08	4.79635	0.571188	0.558161	0.00635676	0.0223472
-0.076	-0.082	4.79586	0.571106	0.558083	0.00635533	0.0223418
-0.076	-0.084	4.79567	0.571067	0.558046	0.00635464	0.0223384
-0.076	-0.086	4.79546	0.571021	0.558005	0.00635372	0.0223342
-0.076	-0.088	4.79542	0.571002	0.557986	0.00635337	0.0223319
-0.076	-0.09	4.79531	0.570967	0.557954	0.00635288	0.0223298
-0.076	-0.092	4.79528	0.570947	0.557935	0.00635269	0.0223285
-0.076	-0.094	4.79512	0.570913	0.557903	0.00635215	0.0223259
-0.076	-0.096	4.79499	0.570879	0.557871	0.00635163	0.0223234
-0.076	-0.098	4.79476	0.570798	0.557794	0.00635089	0.0223205
-0.076	-0.1	4.79466	0.570781	0.557778	0.00635044	0.0223185
-0.076	-0.102	4.79464	0.570765	0.557763	0.00635023	0.0223168
-0.076	-0.104	4.79457	0.570739	0.557738	0.00634978	0.0223149
-0.076	-0.106	4.79439	0.57069	0.557692	0.00634917	0.0223124
-0.076	-0.108	4.79439	0.570679	0.557682	0.00634908	0.0223115
-0.076	-0.11	4.79446	0.570662	0.557665	0.00634915	0.0223112
-0.076	-0.112	4.79454	0.57066	0.557663	0.00634923	0.0223109
-0.076	-0.114	4.79455	0.570659	0.557663	0.0063491	0.0223098
