0.9454	0.947	4.77854	0.571343	0.558395	0.00630601	0.0222286
0.9454	0.9465	4.78093	0.571869	0.558896	0.00631296	0.0222433
0.9454	0.946	4.78221	0.572124	0.559141	0.00631622	0.0222497
0.9454	0.9455	4.78242	0.572167	0.559184	0.00631633	0.0222476
0.9454	0.947	4.77854	0.571343	0.558395	0.00630601	0.0222286
0.9454	0.9465	4.78093	0.571869	0.558896	0.00631296	0.0222433
0.9454	0.946	4.78221	0.572124	0.559141	0.00631622	0.0222497
0.9454	0.9455	4.78242	0.572167	0.559184	0.00631633	0.0222476
0.9454	0.945	4.78304	0.572255	0.559269	0.00631753	0.0222492
0.9454	0.9445	4.78321	0.572256	0.559271	0.0063175	0.0222468
0.9454	0.944	4.78325	0.572237	0.559254	0.00631703	0.0222435
0.9454	0.9435	4.78305	0.572169	0.559191	0.00631598	0.0222382
0.9454	0.943	4.78328	0.572164	0.559187	0.00631609	0.0222362
0.9454	0.9425	4.78335	0.572126	0.559151	0.00631574	0.022233
0.9454	0.942	4.78331	0.57207	0.559099	0.00631506	0.0222287
0.9454	0.9415	4.78319	0.571996	0.559029	0.0063142	0.0222241
0.9454	0.941	4.78333	0.571957	0.558993	0.006314	0.0222214
0.9454	0.94	4.7831	0.571812	0.558856	0.00631228	0.0222122
0.9454	0.939	4.78228	0.571549	0.558607	0.00630895	0.0221974
0.9454	0.938	4.78182	0.571348	0.558417	0.00630659	0.0221855
0.9454	0.937	4.78141	0.571139	0.558218	0.0063043	0.0221743
0.9454	0.936	4.78066	0.570891	0.557983	0.00630111	0.0221604
0.9454	0.935	4.77997	0.57063	0.557736	0.00629798	0.0221462
0.9454	0.934	4.77898	0.570315	0.557436	0.00629414	0.0221292
0.9454	0.933	4.77786	0.569968	0.557107	0.0062899	0.0221109
0.9454	0.932	4.77649	0.569584	0.556741	0.00628505	0.0220908
0.9454	0.931	4.77465	0.569117	0.556297	0.006279	0.0220666
0.9454	0.93	4.77269	0.568631	0.555835	0.00627274	0.022041
