-0.076	0.01	4.77939	0.569601	0.556679	0.00631602	0.022204
-0.076	0.012	4.78746	0.571031	0.558039	0.00633653	0.0222775
-0.076	0.014	4.79363	0.572104	0.559058	0.00635209	0.022334
-0.076	0.016	4.79742	0.572749	0.559671	0.00636149	0.0223688
-0.076	0.018	4.79891	0.573046	0.559955	0.00636498	0.0223826
-0.076	0.02	4.79896	0.57308	0.559989	0.00636483	0.022383
-0.076	0.022	4.79853	0.573024	0.559939	0.00636347	0.0223795
-0.076	0.024	4.79802	0.572927	0.559846	0.00636192	0.0223746
-0.076	0.026	4.79753	0.57286	0.559784	0.00636054	0.0223702
-0.076	0.028	4.79721	0.572793	0.559721	0.00635964	0.0223668
-0.076	0.03	4.79716	0.572761	0.55969	0.00635954	0.0223656
-0.076	0.032	4.79712	0.572731	0.559661	0.00635939	0.0223646
-0.076	0.034	4.79703	0.572708	0.559639	0.00635921	0.0223637
-0.076	0.036	4.79705	0.572664	0.559596	0.00635928	0.0223631
-0.076	0.038	4.79707	0.572646	0.559578	0.00635937	0.0223629
-0.076	0.04	4.79707	0.572635	0.559568	0.00635937	0.0223623
