0.9474	0.949	4.75042	0.56358	0.550873	0.00625502	0.0220608
0.9474	0.9485	4.74454	0.563583	0.550906	0.0062388	0.0220048
0.9474	0.948	4.74265	0.563692	0.551023	0.00623322	0.0219848
0.9474	0.9475	4.74199	0.563819	0.551153	0.00623084	0.0219748
0.9474	0.947	4.74191	0.563937	0.55127	0.00623	0.0219702
0.9474	0.9465	4.74212	0.564058	0.551389	0.00622998	0.0219682
0.9474	0.946	4.74212	0.564117	0.551449	0.00622936	0.0219634
0.9474	0.9455	4.7428	0.564258	0.551586	0.00623056	0.0219643
0.9474	0.945	4.74324	0.564351	0.551677	0.006231	0.0219639
0.9474	0.9445	4.74338	0.564377	0.551705	0.00623076	0.0219608
0.9474	0.944	4.74338	0.564371	0.551701	0.00623017	0.0219567
0.9474	0.9435	4.74345	0.564367	0.551698	0.00622973	0.0219532
0.9474	0.943	4.74346	0.564351	0.551684	0.00622916	0.0219493
0.9474	0.9425	4.7435	0.564331	0.551667	0.0062287	0.0219455
0.9474	0.942	4.74376	0.564334	0.55167	0.0062288	0.0219435
0.9474	0.9415	4.74376	0.564301	0.55164	0.00622818	0.0219397
0.9474	0.941	4.74372	0.564265	0.551607	0.00622747	0.0219351
0.9474	0.94	4.74395	0.564228	0.551573	0.00622696	0.0219299
0.9474	0.939	4.74421	0.564176	0.551525	0.0062265	0.0219242
0.9474	0.938	4.74445	0.564109	0.551462	0.00622585	0.0219179
0.9474	0.937	4.74486	0.56406	0.551416	0.00622579	0.0219136
0.9474	0.936	4.74525	0.56401	0.55137	0.00622564	0.0219094
0.9474	0.935	4.74572	0.563973	0.551335	0.00622572	0.0219057
0.9474	0.934	4.74596	0.563885	0.551253	0.00622509	0.0218995
0.9474	0.933	4.74598	0.563763	0.551137	0.00622403	0.0218925
0.9474	0.932	4.74593	0.56363	0.55101	0.00622275	0.0218845
0.9474	0.931	4.74596	0.563506	0.550893	0.00622163	0.0218765
0.9474	0.93	4.74574	0.56334	0.550735	0.00621991	0.021867
