0.9474	0.949	4.73968	0.564989	0.552295	0.00622859	0.0219754
0.9474	0.9485	4.7356	0.564659	0.551993	0.00621749	0.0219354
0.9474	0.948	4.73568	0.56481	0.552141	0.00621715	0.0219324
0.9474	0.9475	4.73629	0.564982	0.552309	0.00621818	0.021934
0.9474	0.947	4.73661	0.565062	0.552387	0.00621847	0.0219337
0.9474	0.9465	4.73721	0.565167	0.552489	0.00621943	0.0219347
0.9474	0.946	4.73804	0.565294	0.552611	0.00622099	0.0219382
0.9474	0.9455	4.73843	0.565348	0.552663	0.00622145	0.0219383
0.9474	0.945	4.7391	0.565432	0.552745	0.0062226	0.0219399
0.9474	0.9445	4.73942	0.56545	0.552763	0.0062228	0.0219389
0.9474	0.944	4.73964	0.56544	0.552753	0.00622276	0.0219368
0.9474	0.9435	4.73989	0.565435	0.55275	0.00622289	0.0219357
0.9474	0.943	4.7402	0.565437	0.552752	0.00622314	0.0219342
0.9474	0.9425	4.74049	0.565448	0.552763	0.00622337	0.0219336
0.9474	0.942	4.74037	0.565384	0.552702	0.00622249	0.021929
0.9474	0.9415	4.74073	0.565386	0.552705	0.00622286	0.0219284
0.9474	0.941	4.74071	0.565333	0.552655	0.00622222	0.0219247
0.9474	0.94	4.74127	0.565316	0.552639	0.00622255	0.021922
0.9474	0.939	4.74183	0.565292	0.552617	0.00622289	0.0219198
0.9474	0.938	4.74209	0.565222	0.552552	0.0062224	0.0219146
0.9474	0.937	4.74256	0.565181	0.552513	0.00622258	0.0219113
0.9474	0.936	4.74308	0.565138	0.552471	0.0062228	0.0219084
0.9474	0.935	4.74356	0.565085	0.552422	0.00622297	0.0219049
0.9474	0.934	4.74391	0.565022	0.552361	0.00622283	0.021901
0.9474	0.933	4.74411	0.564931	0.552275	0.00622234	0.0218957
0.9474	0.932	4.74409	0.564803	0.552153	0.00622121	0.0218884
0.9474	0.931	4.74416	0.564691	0.552047	0.00622031	0.0218813
0.9474	0.93	4.74406	0.564535	0.551899	0.00621897	0.0218735
