-0.0715	-0.07	4.7647	0.568846	0.556034	0.00626878	0.022051
-0.0715	-0.068	4.76465	0.568855	0.556042	0.00626869	0.0220511
-0.0715	-0.066	4.76466	0.568871	0.556058	0.00626871	0.0220514
-0.0715	-0.064	4.76467	0.568884	0.556071	0.00626873	0.0220516
-0.0715	-0.062	4.76472	0.568913	0.556098	0.00626883	0.0220519
-0.0715	-0.06	4.76474	0.568931	0.556116	0.00626887	0.0220521
-0.0715	-0.058	4.76474	0.568945	0.55613	0.00626894	0.0220524
-0.0715	-0.056	4.7648	0.568968	0.556152	0.00626907	0.0220529
-0.0715	-0.054	4.76483	0.568991	0.556174	0.00626916	0.022053
-0.0715	-0.052	4.76488	0.569005	0.556187	0.00626928	0.0220535
-0.0715	-0.05	4.76506	0.569041	0.556222	0.00626978	0.0220552
-0.0715	-0.048	4.76538	0.569085	0.556262	0.00627075	0.022058
-0.0715	-0.046	4.7658	0.569144	0.556317	0.00627207	0.0220618
-0.0715	-0.044	4.76627	0.569198	0.556365	0.00627365	0.0220657
-0.0715	-0.042	4.76642	0.569172	0.556337	0.00627454	0.0220666
-0.0715	-0.04	4.76542	0.568943	0.556116	0.00627258	0.0220569
