-0.076	-0.008	4.81886	0.574414	0.561173	0.00642378	0.0225299
-0.076	-0.01	4.7907	0.570118	0.557109	0.00635053	0.022285
-0.076	-0.012	4.77642	0.567921	0.55503	0.00631341	0.0221603
-0.076	-0.014	4.77227	0.567235	0.554379	0.00630264	0.0221234
-0.076	-0.016	4.7716	0.567107	0.554258	0.0063009	0.0221175
-0.076	-0.018	4.77163	0.567106	0.554257	0.00630093	0.0221171
-0.076	-0.02	4.77176	0.567082	0.554232	0.00630129	0.0221179
-0.076	-0.022	4.77185	0.567091	0.554241	0.00630154	0.0221185
-0.076	-0.024	4.77193	0.567079	0.554229	0.00630178	0.0221189
-0.076	-0.026	4.77211	0.567071	0.554221	0.0063022	0.0221196
-0.076	-0.028	4.77228	0.567044	0.554194	0.00630263	0.0221206
-0.076	-0.03	4.77241	0.56703	0.55418	0.00630296	0.022121
