-0.076	-0.008	4.81417	0.574921	0.56172	0.0064027	0.0225141
-0.076	-0.01	4.80064	0.572779	0.559691	0.00636776	0.0223952
-0.076	-0.012	4.79591	0.572019	0.558971	0.0063556	0.0223537
-0.076	-0.014	4.79512	0.571879	0.558837	0.00635359	0.0223461
-0.076	-0.016	4.79512	0.571861	0.55882	0.00635358	0.0223459
-0.076	-0.018	4.79533	0.571871	0.558829	0.00635408	0.0223469
-0.076	-0.02	4.79556	0.571892	0.558848	0.00635468	0.0223482
-0.076	-0.022	4.79569	0.571891	0.558847	0.00635501	0.0223492
-0.076	-0.024	4.79594	0.571911	0.558866	0.0063557	0.0223507
-0.076	-0.026	4.79612	0.571914	0.558868	0.00635622	0.0223519
-0.076	-0.028	4.7963	0.571926	0.558879	0.00635663	0.0223527
-0.076	-0.03	4.79647	0.571931	0.558883	0.00635708	0.0223538
