-0.0715	-0.06	4.7763	0.569178	0.556285	0.00630437	0.0221459
-0.0715	-0.062	4.77366	0.568777	0.555906	0.00629728	0.0221215
-0.0715	-0.064	4.77181	0.56849	0.555635	0.00629228	0.0221047
-0.0715	-0.066	4.7708	0.568327	0.555482	0.00628957	0.0220948
-0.0715	-0.068	4.76989	0.568171	0.555334	0.00628707	0.022086
-0.0715	-0.07	4.76895	0.568027	0.555198	0.0062845	0.0220767
-0.0715	-0.072	4.76834	0.567919	0.555096	0.00628282	0.0220705
-0.0715	-0.074	4.76775	0.567836	0.555018	0.0062811	0.0220645
-0.0715	-0.076	4.76719	0.567747	0.554934	0.00627947	0.0220588
-0.0715	-0.078	4.76687	0.56769	0.554881	0.00627855	0.022055
-0.0715	-0.08	4.76674	0.567664	0.554856	0.00627815	0.0220527
-0.0715	-0.082	4.76648	0.56762	0.554814	0.00627735	0.0220497
-0.0715	-0.084	4.76633	0.567594	0.55479	0.00627686	0.0220474
-0.0715	-0.086	4.76603	0.567546	0.554746	0.00627598	0.0220439
-0.0715	-0.088	4.76586	0.567509	0.554711	0.00627543	0.0220417
-0.0715	-0.09	4.76583	0.567503	0.554705	0.00627517	0.0220404
-0.0715	-0.092	4.76554	0.567438	0.554643	0.00627425	0.0220367
-0.0715	-0.094	4.76556	0.567428	0.554634	0.00627422	0.0220361
-0.0715	-0.096	4.76551	0.567399	0.554606	0.006274	0.0220349
-0.0715	-0.098	4.76566	0.567415	0.554621	0.00627428	0.0220353
-0.0715	-0.1	4.76561	0.567391	0.554598	0.00627408	0.0220342
-0.0715	-0.102	4.76551	0.567362	0.55457	0.00627372	0.0220326
-0.0715	-0.104	4.76537	0.567332	0.554542	0.00627321	0.0220307
-0.0715	-0.106	4.76565	0.567357	0.554566	0.00627379	0.022032
-0.0715	-0.108	4.7658	0.567367	0.554575	0.00627405	0.0220325
-0.0715	-0.11	4.76587	0.567346	0.554555	0.00627414	0.0220324
-0.0715	-0.112	4.76591	0.567335	0.554544	0.00627407	0.0220317
-0.0715	-0.114	4.7661	0.567356	0.554564	0.00627445	0.0220325
