-0.0715	-0.06	4.74965	0.56202	0.549404	0.00623963	0.0218761
-0.0715	-0.062	4.74678	0.561695	0.549101	0.00623173	0.021851
-0.0715	-0.064	4.74432	0.561403	0.548829	0.00622491	0.0218295
-0.0715	-0.066	4.74259	0.561215	0.548655	0.00622002	0.0218141
-0.0715	-0.068	4.74122	0.56106	0.548511	0.00621613	0.0218016
-0.0715	-0.07	4.74008	0.560922	0.548383	0.00621282	0.0217903
-0.0715	-0.072	4.73904	0.560804	0.548274	0.00620971	0.0217803
-0.0715	-0.074	4.73835	0.560747	0.548222	0.0062076	0.0217735
-0.0715	-0.076	4.73768	0.560669	0.548151	0.00620543	0.0217666
-0.0715	-0.078	4.73726	0.560649	0.548134	0.00620398	0.0217619
-0.0715	-0.08	4.73696	0.560636	0.548124	0.00620293	0.0217583
-0.0715	-0.082	4.7369	0.560659	0.548148	0.00620239	0.0217563
-0.0715	-0.084	4.73648	0.56062	0.548113	0.00620102	0.021752
-0.0715	-0.086	4.73635	0.560619	0.548113	0.00620042	0.0217499
-0.0715	-0.088	4.73612	0.560604	0.5481	0.00619949	0.0217466
-0.0715	-0.09	4.73613	0.560625	0.548122	0.00619928	0.0217458
-0.0715	-0.092	4.73593	0.56061	0.548109	0.00619854	0.0217433
-0.0715	-0.094	4.73581	0.560601	0.548102	0.00619791	0.0217412
-0.0715	-0.096	4.7357	0.560599	0.548102	0.00619736	0.0217392
-0.0715	-0.098	4.73566	0.560604	0.548107	0.00619703	0.0217378
-0.0715	-0.1	4.73553	0.560585	0.54809	0.0061965	0.0217354
-0.0715	-0.102	4.73556	0.560591	0.548097	0.00619635	0.0217344
-0.0715	-0.104	4.73556	0.560604	0.54811	0.00619611	0.0217334
-0.0715	-0.106	4.73551	0.560601	0.548108	0.00619574	0.021732
-0.0715	-0.108	4.73555	0.560611	0.548118	0.00619558	0.0217309
-0.0715	-0.11	4.73559	0.56062	0.548128	0.00619544	0.0217304
-0.0715	-0.112	4.73551	0.560618	0.548127	0.00619503	0.0217287
-0.0715	-0.114	4.73542	0.560591	0.548101	0.00619455	0.0217269
