0.9472	0.9485	4.7366	0.446787	0.565574	0.0783448	0.552902	0.0746125	0.00621455	0.00120112	0.0219396	0.00387702
0.9472	0.948	4.73233	0.447049	0.565039	0.0775586	0.552401	0.0738207	0.00620283	0.00120105	0.0218981	0.00388008
0.9472	0.9475	4.73082	0.446891	0.564865	0.0770408	0.55224	0.073302	0.00619825	0.0012003	0.0218811	0.00387859
0.9472	0.947	4.72991	0.446667	0.564744	0.0766799	0.552129	0.0729415	0.00619525	0.00119949	0.0218696	0.00387657
0.9472	0.9465	4.72967	0.446608	0.56471	0.0764047	0.552099	0.0726655	0.00619402	0.00119914	0.0218641	0.00387585
0.9472	0.946	4.72978	0.446695	0.564714	0.0762078	0.552104	0.0724669	0.0061937	0.00119935	0.0218616	0.00387631
0.9472	0.9455	4.72956	0.446814	0.564654	0.0760486	0.552048	0.0723069	0.00619258	0.0011997	0.021856	0.00387646
