0.947398	0.945898	4.7439	0.462661	0.564472	0.0856723	0.551788	0.0818562	0.00623408	0.00124304	0.0219738	0.00399396	0.00354061	0.0976936
0.947398	0.946398	4.74395	0.462417	0.564425	0.0860949	0.55174	0.0822792	0.00623484	0.00124259	0.0219787	0.00399318	0.00304061	0.162813
0.947398	0.946898	4.74362	0.461994	0.564296	0.0865816	0.551614	0.0827689	0.00623454	0.00124141	0.02198	0.00399102	0.00254061	0.318579
0.947398	0.947398	4.74385	0.461739	0.5642	0.0872446	0.551517	0.0834331	0.0062358	0.00124082	0.0219862	0.00398988	0.00204061	0.519608
0.947398	0.947897	4.74408	0.461536	0.564029	0.0881461	0.551346	0.0843343	0.00623714	0.00124079	0.0219927	0.003989	0.00154061	0.739873
0.947398	0.948398	4.7458	0.461531	0.563935	0.0895752	0.551243	0.0857628	0.00624233	0.00124087	0.0220117	0.00398971	0.00104061	0.865816
0.947398	0.948897	4.75101	0.461046	0.563951	0.0923537	0.551231	0.0885396	0.00625665	0.0012403	0.0220622	0.00398628	0.000540608	0.934767
