0.945577	0.944078	4.76995	0.446004	0.00352299	0.108559
0.945577	0.944577	4.76925	0.445643	0.00302299	0.168859
0.945577	0.945078	4.76865	0.445218	0.00252299	0.202769
0.945577	0.946077	4.76591	0.44399	0.00152299	0.674318
0.945577	0.946577	4.76464	0.442478	0.00102299	0.829187
0.945577	0.947077	4.76044	0.436099	0.000522988	0.853816
