0.946812	0.946812	0.00649103	0.00124081	0.00262664	0.492397
0.947217	0.947217	0.00647122	0.0012232	0.00219723	0.505415
0.947353	0.947353	0.0064718	0.00121713	0.0020565	0.520789
0.947758	0.947758	0.00651686	0.00127401	0.00231164	0.498668
0.947353	0.947353	0.00650993	0.00126007	0.00226867	0.498043
0.947353	0.947353	0.00650872	0.00125754	0.00208083	0.500612
0.947398	0.947398	0.00651212	0.00126251	0.00204067	0.51964
0.947353	0.947353	0.00650641	0.00125549	0.00218865	0.509804
